customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,total_active_services,is_month_to_month,has_auto_payment,support_security_bundle,avg_total_charge_per_month,charge_gap_vs_average,monthly_charge_log,total_charge_log,monthly_x_tenure,charge_per_service,tenure_inverse,has_internet,has_fiber,fiber_no_security,fiber_no_support,fiber_no_security_support,month_to_month_fiber,electronic_check_m2m,short_tenure_high_charge,new_customer,very_low_tenure,very_long_tenure,streaming_count,backup_protection_count,support_count,risk_service_gap_count,contract_commitment_score,payment_risk_score,contract_x_tenure,contract_x_monthly,support_x_fiber,services_x_tenure,is_senior_m2m,dependents_partner_score,paperless_echeck,no_protection_services,internet_service_group,payment_contract_group,tenure_band,tenure_bucket,monthly_charge_band,tenure_charge_band,churn_probability,risk_tier,intervention_candidate,recommended_action,recommendation_rationale,Churn
2432-TFSMK,Male,0,No,No,18,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),89.6,1633.0,4,0,1,0,90.72222222222223,-1.1222222222222342,4.506454213048934,7.3987862754199485,1612.8,22.4,0.05263157894736842,1,1,1,1,1,0,0,0,0,0,0,1,1,0,3,1,1,18,89.6,0,72,0,0,0,0,Fiber optic_One year,Credit card (automatic)_One year,13-24 months,13-24,premium,13-24_premium,0.2493233015892989,low,True,Pricing and bundle review,High monthly charges may create price sensitivity; review plan fit or targeted discount.,0
4211-MMAZN,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,20.25,1,1,0,0,20.25,0.0,3.056356895370426,3.056356895370426,20.25,20.25,0.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,2,0,0.0,0,1,0,0,0,1,No_Month-to-month,Mailed check_Month-to-month,0-12 months,0-3,low,0-3_low,0.2938162562883051,low,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,1
4751-ERMAN,Male,0,Yes,Yes,72,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),75.4,5480.25,5,0,1,0,76.11458333333333,-0.7145833333333229,4.335982696172475,8.609088456120492,5428.8,15.080000000000002,0.0136986301369863,1,0,0,0,0,0,0,0,0,0,1,2,2,0,2,2,1,144,150.8,0,360,0,2,0,0,DSL_Two year,Bank transfer (automatic)_Two year,49-72 months,49-72,high,49-72_high,0.031939217233490316,low,False,Technical support outreach,Missing support/security services suggest a service-quality intervention opportunity.,0
8430-TWCBX,Female,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.7,1032.05,1,0,1,0,21.062244897959182,-0.362244897959183,3.077312260546414,6.940270870658817,1014.3,20.7,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,49,20.7,0,49,0,1,0,1,No_One year,Credit card (automatic)_One year,49-72 months,49-72,low,49-72_low,0.02329663192736114,low,False,Technical support outreach,Missing support/security services suggest a service-quality intervention opportunity.,0
1942-OQFRW,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.0,44.0,1,1,0,0,44.0,0.0,3.8066624897703196,3.8066624897703196,44.0,44.0,0.5,1,0,0,0,0,0,1,0,1,1,0,0,0,0,4,0,3,0,0.0,0,1,0,0,0,1,DSL_Month-to-month,Electronic check_Month-to-month,0-12 months,0-3,moderate,0-3_moderate,0.5782168829871047,medium,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,0
4075-JFPGR,Female,0,Yes,No,51,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,93.5,4619.55,5,0,0,0,90.57941176470588,2.920588235294119,4.548599834499697,8.438269024609227,4768.5,18.7,0.019230769230769232,1,1,0,1,0,0,0,0,0,0,0,1,2,1,1,1,3,51,93.5,1,255,0,1,1,0,Fiber optic_One year,Electronic check_One year,49-72 months,49-72,premium,49-72_premium,0.14375915529292332,low,True,Pricing and bundle review,High monthly charges may create price sensitivity; review plan fit or targeted discount.,0
3339-EAQNV,Male,1,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),97.25,7133.1,5,0,1,0,99.07083333333334,-1.82083333333334,4.58751525074937,8.872641383202147,7002.0,19.45,0.0136986301369863,1,1,1,1,1,0,0,0,0,0,1,2,1,0,3,1,1,72,97.25,0,360,0,1,0,0,Fiber optic_One year,Credit card (automatic)_One year,49-72 months,49-72,premium,49-72_premium,0.18077586628071218,low,True,Pricing and bundle review,High monthly charges may create price sensitivity; review plan fit or targeted discount.,0
5329-KRDTM,Male,1,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),77.35,5396.25,6,0,1,0,74.94791666666667,2.402083333333323,4.36118596880203,8.593644843576568,5569.2,12.891666666666666,0.0136986301369863,1,0,0,0,0,0,0,0,0,0,1,1,2,1,1,2,1,144,154.7,0,432,0,1,0,0,DSL_Two year,Credit card (automatic)_Two year,49-72 months,49-72,high,49-72_high,0.015579894475412876,low,False,Technical support outreach,Missing support/security services suggest a service-quality intervention opportunity.,0
0307-BCOPK,Female,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.05,326.65,1,0,0,0,20.415625,-1.3656249999999979,2.998229153752578,5.791945965485506,304.8,19.05,0.058823529411764705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,16,19.05,0,16,0,0,0,1,No_One year,Mailed check_One year,13-24 months,13-24,low,13-24_low,0.026112392928733814,low,False,Technical support outreach,Missing support/security services suggest a service-quality intervention opportunity.,0
6473-ULUHT,Male,0,Yes,Yes,16,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,84.9,1398.25,7,1,0,1,87.390625,-2.4906249999999943,4.45318382899021,7.243691657771469,1358.4,12.12857142857143,0.058823529411764705,1,0,0,0,0,0,1,0,0,0,0,2,1,2,1,0,3,0,0.0,0,112,0,2,0,0,DSL_Month-to-month,Electronic check_Month-to-month,13-24 months,13-24,high,13-24_high,0.19810019831788328,low,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,0
1194-SPVSP,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.65,19.65,1,1,1,0,19.65,0.0,3.027715319407042,3.027715319407042,19.65,19.65,0.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,1,0,0.0,0,1,0,0,0,1,No_Month-to-month,Bank transfer (automatic)_Month-to-month,0-12 months,0-3,low,0-3_low,0.3111623716902383,medium,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,0
7249-WBIYX,Male,0,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.6,813.85,3,1,0,0,81.385,4.214999999999989,4.461299815568389,6.703004047221998,856.0,28.53333333333333,0.09090909090909091,1,1,1,1,1,1,1,1,0,0,0,1,0,0,4,0,3,0,0.0,0,30,0,1,1,1,Fiber optic_Month-to-month,Electronic check_Month-to-month,0-12 months,7-12,premium,7-12_premium,0.7399742403587309,high,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,1
2293-IJWPS,Female,0,Yes,No,57,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),100.75,5985.0,5,0,1,0,105.0,-4.25,4.622518824322705,8.697178688412643,5742.75,20.15,0.017241379310344827,1,1,1,1,1,0,0,0,0,0,0,2,1,0,3,1,1,57,100.75,0,285,0,1,0,0,Fiber optic_One year,Credit card (automatic)_One year,49-72 months,49-72,premium,49-72_premium,0.3089948629519186,medium,True,Pricing and bundle review,High monthly charges may create price sensitivity; review plan fit or targeted discount.,0
4377-VDHYI,Male,0,Yes,Yes,32,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,90.8,3023.85,4,0,0,0,94.4953125,-3.6953125,4.519612297626445,8.014616782458617,2905.6,22.7,0.030303030303030304,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,1,3,32,90.8,1,128,0,2,1,0,Fiber optic_One year,Electronic check_One year,25-48 months,25-48,premium,25-48_premium,0.1316396111131718,low,False,Pricing and bundle review,High monthly charges may create price sensitivity; review plan fit or targeted discount.,0
0019-EFAEP,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),101.3,7261.25,6,0,1,0,100.85069444444444,0.4493055555555543,4.627909672957581,8.890444977159751,7293.599999999999,16.883333333333333,0.0136986301369863,1,1,0,1,0,0,0,0,0,0,1,1,2,1,1,2,1,144,202.6,1,432,0,0,0,0,Fiber optic_Two year,Bank transfer (automatic)_Two year,49-72 months,49-72,premium,49-72_premium,0.041234029305567375,low,False,Pricing and bundle review,High monthly charges may create price sensitivity; review plan fit or targeted discount.,0
2480-EJWYP,Female,1,Yes,No,58,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),97.8,5458.8,5,0,1,0,94.11724137931034,3.682758620689654,4.593097604753822,8.605167438031424,5672.4,19.56,0.01694915254237288,1,1,1,1,1,0,0,0,0,0,0,2,1,0,3,1,1,58,97.8,0,290,0,1,0,0,Fiber optic_One year,Bank transfer (automatic)_One year,49-72 months,49-72,premium,49-72_premium,0.24101478304219634,low,True,Pricing and bundle review,High monthly charges may create price sensitivity; review plan fit or targeted discount.,0
8970-ANWXO,Female,0,No,No,23,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,73.75,1756.6,5,0,0,0,76.37391304347825,-2.623913043478254,4.314149212270796,7.4717045210704,1696.25,14.75,0.041666666666666664,1,0,0,0,0,0,0,0,0,0,0,2,0,1,3,1,2,23,73.75,0,115,0,0,0,0,DSL_One year,Mailed check_One year,13-24 months,13-24,high,13-24_high,0.13720611180042022,low,False,Technical support outreach,Missing support/security services suggest a service-quality intervention opportunity.,0
8739-WWKDU,Male,1,No,No,25,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,89.5,2196.15,4,1,0,0,87.846,1.6539999999999964,4.505349850705881,7.69491634497433,2237.5,22.375,0.038461538461538464,1,1,1,1,1,1,1,0,0,0,0,1,1,0,3,0,3,0,0.0,0,100,1,0,1,0,Fiber optic_Month-to-month,Electronic check_Month-to-month,25-48 months,25-48,premium,25-48_premium,0.5627619362924292,medium,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,1
2171-UDMFD,Male,0,Yes,Yes,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.45,674.55,1,1,1,0,21.0796875,-1.6296874999999993,3.017982882488811,6.515527173905968,622.4,19.45,0.030303030303030304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0.0,0,32,0,2,0,1,No_Month-to-month,Credit card (automatic)_Month-to-month,25-48 months,25-48,low,25-48_low,0.0864224642403003,low,False,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,0
7036-TYDEC,Female,0,No,No,69,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,104.0,7028.5,6,0,0,0,101.8623188405797,2.1376811594202962,4.653960350157523,8.857870858519963,7176.0,17.333333333333332,0.014285714285714285,1,1,1,0,0,0,0,0,0,0,1,2,1,1,2,2,3,138,208.0,1,414,0,0,0,0,Fiber optic_Two year,Electronic check_Two year,49-72 months,49-72,premium,49-72_premium,0.09500615291438833,low,False,Pricing and bundle review,High monthly charges may create price sensitivity; review plan fit or targeted discount.,0
3831-YCPUO,Female,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),109.5,7854.9,7,0,1,1,109.09583333333333,0.40416666666666856,4.705015520957808,8.96902012082905,7884.0,15.642857142857142,0.0136986301369863,1,1,0,0,0,0,0,0,0,0,1,2,2,2,0,2,1,144,219.0,2,504,0,2,0,0,Fiber optic_Two year,Credit card (automatic)_Two year,49-72 months,49-72,premium,49-72_premium,0.04064341807946817,low,False,Pricing and bundle review,High monthly charges may create price sensitivity; review plan fit or targeted discount.,0
0121-SNYRK,Male,0,No,No,50,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,35.4,1748.9,2,0,0,1,34.978,0.42199999999999704,3.594568774642695,7.467313922427702,1770.0,17.7,0.0196078431372549,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,50,35.4,0,100,0,0,0,0,DSL_One year,Mailed check_One year,49-72 months,49-72,moderate,49-72_moderate,0.0730707831403411,low,False,Loyalty reinforcement,Maintain the customer relationship through loyalty benefits and service-quality monitoring.,0
3325-FUYCG,Male,0,Yes,Yes,28,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Electronic check,106.1,2847.4,6,0,0,0,101.69285714285715,4.407142857142844,4.673762977453703,7.954512712107969,2970.7999999999997,17.683333333333334,0.034482758620689655,1,1,0,1,0,0,0,0,0,0,0,2,1,1,2,1,3,28,106.1,1,168,0,2,0,0,Fiber optic_One year,Electronic check_One year,25-48 months,25-48,premium,25-48_premium,0.18930507784485712,low,True,Pricing and bundle review,High monthly charges may create price sensitivity; review plan fit or targeted discount.,1
1952-DVVSW,Female,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,184.4,1,0,0,0,18.44,1.6600000000000001,3.0492730404820207,5.2225156531317545,201.0,20.1,0.09090909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,10,20.1,0,10,0,1,0,1,No_One year,Mailed check_One year,0-12 months,7-12,low,7-12_low,0.02906581422343948,low,False,Technical support outreach,Missing support/security services suggest a service-quality intervention opportunity.,0
3571-DPYUH,Male,0,Yes,Yes,58,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),94.7,5430.35,5,0,1,0,93.62672413793103,1.073275862068968,4.5612182984589085,8.599943000811983,5492.6,18.94,0.01694915254237288,1,1,1,0,0,0,0,0,0,0,0,1,1,1,2,1,1,58,94.7,1,290,0,2,0,0,Fiber optic_One year,Credit card (automatic)_One year,49-72 months,49-72,premium,49-72_premium,0.14020325169357067,low,True,Pricing and bundle review,High monthly charges may create price sensitivity; review plan fit or targeted discount.,0
2077-MPJQO,Male,1,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.4,533.05,2,1,0,0,76.14999999999999,-0.7499999999999858,4.335982696172475,6.280489467535705,527.8000000000001,37.7,0.125,1,1,1,1,1,1,1,1,0,0,0,0,0,0,4,0,3,0,0.0,0,14,1,1,1,1,Fiber optic_Month-to-month,Electronic check_Month-to-month,0-12 months,7-12,high,7-12_high,0.7271202109622723,high,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,0
2391-SOORI,Male,0,No,Yes,4,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,49.35,219.65,2,1,0,0,54.9125,-5.5625,3.9189986191645714,5.396577735715557,197.4,24.675,0.2,1,0,0,0,0,0,1,0,1,0,0,0,0,1,3,0,3,0,0.0,0,8,0,1,0,0,DSL_Month-to-month,Electronic check_Month-to-month,0-12 months,4-6,moderate,4-6_moderate,0.27626635380112746,low,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,1
4086-ATNFV,Female,0,Yes,Yes,34,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,60.8,2042.05,4,0,0,0,60.06029411764706,0.7397058823529363,4.123903364463645,7.622199068331163,2067.2,15.2,0.02857142857142857,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,2,34,60.8,0,136,0,2,0,0,DSL_One year,Mailed check_One year,25-48 months,25-48,high,25-48_high,0.05687467876424597,low,False,Technical support outreach,Missing support/security services suggest a service-quality intervention opportunity.,0
3396-DKDEL,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),115.15,8250.0,8,0,1,1,117.85714285714286,-2.7071428571428555,4.754882459216418,9.018089684104343,8060.5,14.39375,0.014084507042253521,1,1,0,0,0,0,0,0,0,0,1,2,2,2,0,2,1,140,230.3,2,560,0,2,0,0,Fiber optic_Two year,Credit card (automatic)_Two year,49-72 months,49-72,premium,49-72_premium,0.06691488125987385,low,False,Pricing and bundle review,High monthly charges may create price sensitivity; review plan fit or targeted discount.,0
7471-MQPOS,Male,1,Yes,Yes,71,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),72.9,5139.65,6,0,1,0,72.38943661971831,0.5105633802816953,4.302712827954156,8.544934809597896,5175.900000000001,12.15,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,1,71,72.9,0,426,0,2,0,0,DSL_One year,Bank transfer (automatic)_One year,49-72 months,49-72,high,49-72_high,0.049422681420301505,low,False,Technical support outreach,Missing support/security services suggest a service-quality intervention opportunity.,0
7181-OQCUT,Male,0,No,No,21,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,103.85,2215.0,6,1,0,0,105.47619047619048,-1.6261904761904873,4.652530757347929,7.703459047867175,2180.85,17.308333333333334,0.045454545454545456,1,1,0,1,0,1,0,0,0,0,0,2,1,1,2,0,2,0,0.0,1,126,0,0,0,0,Fiber optic_Month-to-month,Mailed check_Month-to-month,13-24 months,13-24,premium,13-24_premium,0.4756732158798205,medium,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,0
3489-VSFRD,Female,0,No,No,56,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),60.25,3282.75,4,0,1,1,58.620535714285715,1.6294642857142847,4.114963849424837,8.096741340999749,3374.0,15.0625,0.017543859649122806,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,56,60.25,0,224,0,0,0,0,DSL_One year,Credit card (automatic)_One year,49-72 months,49-72,high,49-72_high,0.038582467327795356,low,False,Loyalty reinforcement,Maintain the customer relationship through loyalty benefits and service-quality monitoring.,0
6283-GITPX,Male,0,No,Yes,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),76.9,5522.7,6,0,1,1,77.78450704225352,-0.8845070422535173,4.355425952876702,8.616803204582302,5459.900000000001,12.816666666666668,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,1,1,2,2,0,2,1,142,153.8,0,426,0,1,0,0,DSL_Two year,Credit card (automatic)_Two year,49-72 months,49-72,high,49-72_high,0.011347116640420435,low,False,Loyalty reinforcement,Maintain the customer relationship through loyalty benefits and service-quality monitoring.,0
2845-HSJCY,Female,0,Yes,Yes,14,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,87.25,1258.6,4,1,0,0,89.89999999999999,-2.6499999999999915,4.480173695813406,7.13854948922687,1221.5,21.8125,0.06666666666666667,1,1,1,1,1,1,1,0,0,0,0,1,1,0,3,0,3,0,0.0,0,56,0,2,1,0,Fiber optic_Month-to-month,Electronic check_Month-to-month,13-24 months,13-24,premium,13-24_premium,0.684886909177118,high,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,1
7216-KAOID,Male,0,Yes,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.5,798.2,1,0,1,0,19.46829268292683,0.031707317073170316,3.0204248861443626,6.683611227334344,799.5,19.5,0.023809523809523808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,41,19.5,0,41,0,2,0,1,No_One year,Bank transfer (automatic)_One year,25-48 months,25-48,low,25-48_low,0.024510377200201203,low,False,Technical support outreach,Missing support/security services suggest a service-quality intervention opportunity.,0
6680-WKXRZ,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),74.4,215.8,2,1,1,0,71.93333333333334,2.4666666666666686,4.32280727501391,5.378975269565491,223.20000000000002,37.2,0.25,1,1,1,1,1,1,0,1,1,0,0,0,0,0,4,0,1,0,0.0,0,6,0,0,0,1,Fiber optic_Month-to-month,Bank transfer (automatic)_Month-to-month,0-12 months,0-3,high,0-3_high,0.6176468297476608,high,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,1
2346-LOCWC,Female,0,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.5,1191.4,1,0,1,0,20.54137931034483,-0.04137931034482989,3.068052935133617,7.083723361803917,1189.0,20.5,0.01694915254237288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,116,41.0,0,58,0,2,0,1,No_Two year,Credit card (automatic)_Two year,49-72 months,49-72,low,49-72_low,0.013379371215365962,low,False,Technical support outreach,Missing support/security services suggest a service-quality intervention opportunity.,0
0769-MURVM,Female,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),65.7,4575.35,6,0,1,1,63.54652777777778,2.15347222222222,4.200204952921578,8.428657016148714,4730.400000000001,10.950000000000001,0.0136986301369863,1,0,0,0,0,0,0,0,0,0,1,2,2,2,0,2,1,144,131.4,0,432,0,2,0,0,DSL_Two year,Bank transfer (automatic)_Two year,49-72 months,49-72,high,49-72_high,0.016148022952388374,low,False,Loyalty reinforcement,Maintain the customer relationship through loyalty benefits and service-quality monitoring.,0
